date,sales,invoices,customers,products,source,future_ratio,target,fold_id,score,prediction
2023-10-27,258084.86047791335,425.0,359.0,1338.0,localized_development,1.2480994838431145,0,0,0.04563937393667786,0
2023-10-28,209070.9795690012,474.0,382.0,934.0,localized_development,1.1197888770304953,0,0,0.18384651053598405,1
2023-10-29,152956.6810851672,271.0,202.0,1135.0,localized_development,1.0278744552682555,0,0,0.013911465912876467,0
2023-10-30,105363.7175280057,388.0,347.0,1148.0,localized_development,1.092155253443932,0,0,0.003449691303744924,0
2023-10-31,175470.39867987635,410.0,332.0,1469.0,localized_development,1.1015162269983676,0,0,0.09351508772696844,1
2023-11-01,276660.4353875207,312.0,237.0,1276.0,localized_development,0.9616024411646419,0,0,0.07673585944337977,0
2023-11-02,151096.1184418375,451.0,400.0,1217.0,localized_development,1.0211534579542807,0,0,0.15854645510328264,1
2023-11-03,169398.84804352612,455.0,395.0,1270.0,localized_development,1.0185200352056918,0,0,0.03773576048925125,0
2023-11-04,96947.11146847042,297.0,219.0,1264.0,localized_development,0.9938521756685192,0,0,0.003892402886622227,0
2023-11-05,79553.78915701198,199.0,187.0,801.0,localized_development,1.0661779001431322,0,0,0.00011527322054991921,0
2023-11-06,166381.15326540417,266.0,223.0,1168.0,localized_development,1.1620310182429758,0,0,0.0007973864193429736,0
2023-11-07,197020.21749207348,413.0,334.0,1025.0,localized_development,0.9805181744776509,0,0,0.012925436044934655,0
2023-11-08,136272.6712215969,296.0,284.0,769.0,localized_development,0.9051698359574859,0,0,0.004571467599668941,0
2023-11-09,216079.1695218173,468.0,410.0,934.0,localized_development,0.7489778437703559,1,0,0.01049626857040778,0
2023-11-10,185875.6863777963,241.0,175.0,1367.0,localized_development,0.7527771835927367,1,0,0.0006415897725393485,0
2023-11-11,33770.53370846332,96.0,77.0,390.0,localized_development,0.9667089251330439,0,0,6.419708095701902e-05,0
2023-11-12,140339.9090644883,244.0,182.0,948.0,localized_development,0.9442364738929648,0,0,2.974623786896058e-06,0
2023-11-13,262506.63176443946,210.0,88.0,828.0,localized_development,0.7318274604327318,1,0,4.592578839086341e-05,0
2023-11-14,29000.49528275554,55.0,49.0,194.0,localized_development,0.8206581353855718,1,1,2.8396949847917235e-06,0
2023-11-15,65453.77789772922,115.0,77.0,790.0,localized_development,1.0513140744725082,0,1,7.238192393773097e-10,0
2023-11-16,83718.90663287662,150.0,138.0,821.0,localized_development,1.0761913359144661,0,1,4.704785815444189e-07,0
2023-11-17,182605.51523937003,244.0,209.0,1017.0,localized_development,0.9757244529549381,0,1,3.15233605705085e-07,0
2023-11-18,231146.14201052696,231.0,208.0,1016.0,localized_development,0.9401945668864657,0,1,2.7283494028324467e-06,0
2023-11-19,117973.34705601809,205.0,180.0,1033.0,localized_development,0.898700494897079,0,1,1.3785885671788569e-06,0
2023-11-20,69737.04768513293,210.0,201.0,649.0,localized_development,1.0892968043829512,0,1,3.2210354145391277e-06,0
2023-11-21,103663.42309881098,176.0,137.0,1097.0,localized_development,1.1345993807286492,0,1,2.852050699795892e-07,0
2023-11-22,299724.1256523978,226.0,185.0,950.0,localized_development,1.046430465512593,0,1,0.0004535918065191122,0
2023-11-23,101433.66072508562,199.0,175.0,1081.0,localized_development,1.1378360536700602,0,1,0.00020486221053883874,0
2023-11-24,88685.58312814658,170.0,154.0,951.0,localized_development,1.3841279982623589,0,1,0.00047409213688329166,0
2023-11-25,211472.0559945076,209.0,155.0,904.0,localized_development,1.2713157330849416,0,1,0.0011120747681288656,0
2023-11-26,64154.928852600606,95.0,89.0,423.0,localized_development,1.4205242508359508,0,1,4.403688698454068e-05,0
2023-11-27,263432.6988277762,209.0,174.0,1211.0,localized_development,1.3156964954622465,0,1,2.9623308128050545e-05,0
2023-11-28,163078.6729916279,163.0,104.0,894.0,localized_development,1.3008009063979455,0,1,0.0003328588696105635,0
2023-11-29,238848.58711555495,176.0,159.0,950.0,localized_development,1.2479916715461261,0,1,0.002195764687956657,0
2023-11-30,192734.71431018997,163.0,132.0,956.0,localized_development,1.184579892026323,0,1,0.005206605337287327,0
2023-12-01,294665.9354691055,190.0,150.0,985.0,localized_development,0.9217983012551287,0,1,0.010256385722513642,0
2023-12-02,95815.57883000618,143.0,138.0,572.0,localized_development,0.9872117629642833,0,1,0.0045397742095770535,0
2023-12-03,186687.9202361931,226.0,164.0,843.0,localized_development,0.9761410823142651,0,1,0.0007766831260339951,0
2023-12-04,209509.9151490349,275.0,230.0,891.0,localized_development,0.9081520881292064,0,1,0.0034005557029412135,0
2023-12-05,143410.0974312405,217.0,189.0,772.0,localized_development,0.9381732407080002,0,1,0.0075059413075635245,0
2023-12-06,171770.89112135218,251.0,237.0,878.0,localized_development,0.9296518432350216,0,1,0.005818589057287616,0
2023-12-07,139286.02845842746,168.0,151.0,611.0,localized_development,0.8413685554387564,1,1,0.031003866224163432,0
2023-12-08,48203.65306427086,100.0,92.0,488.0,localized_development,0.991352623172858,0,1,0.006395590218797569,0
2023-12-09,166121.9599900195,268.0,218.0,845.0,localized_development,0.9411554865154772,0,1,0.0007183053288578267,0
2023-12-10,200889.5289541293,265.0,228.0,842.0,localized_development,0.8389522054832689,1,1,0.007856983693552446,0
2023-12-11,144135.20711542343,232.0,185.0,796.0,localized_development,0.8071649825565893,1,1,0.012193127915326958,0
2023-12-12,164350.37502106262,182.0,172.0,599.0,localized_development,0.7572969990206426,1,1,0.012124602199383843,0
2023-12-13,170622.46700204903,204.0,154.0,743.0,localized_development,0.620879590489366,1,1,0.008000494255135136,0
2023-12-14,24977.717824212457,54.0,54.0,220.0,localized_development,0.7592057848078316,1,1,0.00040885612661359903,0
2023-12-15,177959.71759951147,172.0,144.0,809.0,localized_development,0.8328269308561966,1,1,4.0940628072964755e-05,0
2023-12-16,144143.7815006526,194.0,149.0,765.0,localized_development,0.8590655900759087,0,1,0.0012269336843788387,0
2023-12-17,102055.10237648948,126.0,88.0,599.0,localized_development,0.9377129278019327,0,1,0.00024160013247102394,0
2023-12-18,85078.45886981163,178.0,164.0,528.0,localized_development,0.9642064257793591,0,1,9.096727875667631e-05,0
2023-12-19,136275.54510026227,200.0,159.0,658.0,localized_development,0.8985381147728544,0,1,0.0001798797108191327,0
2023-12-20,35430.98441089144,101.0,95.0,430.0,localized_development,1.17422154711298,0,1,0.00010209182429064448,0
2023-12-21,171101.25267386655,166.0,139.0,716.0,localized_development,1.2196871504176314,0,1,0.00039015273440749006,0
2023-12-22,259616.2982549289,221.0,181.0,811.0,localized_development,1.109109831150493,0,1,0.0031458127571218643,0
2023-12-23,154875.3621721739,211.0,186.0,697.0,localized_development,1.1355025168440822,0,1,0.002160394490868527,0
2023-12-24,184786.12924724034,259.0,186.0,875.0,localized_development,1.0679235529890854,0,1,0.00019249477850353825,0
2023-12-25,117797.31877486437,149.0,130.0,604.0,localized_development,1.0641320369171277,0,1,0.0005840685220648509,0
2023-12-26,71416.89466921143,115.0,110.0,594.0,localized_development,1.1724151480644607,0,1,6.80565004776056e-05,0
2023-12-27,263132.9667282965,167.0,137.0,811.0,localized_development,1.1065677756978018,0,1,0.009854341891056748,0
2023-12-28,239688.11315190955,222.0,194.0,897.0,localized_development,1.0122393100743283,0,1,0.0031078933935522373,0
2023-12-29,189940.57777045143,252.0,189.0,858.0,localized_development,1.1349625522874423,0,1,0.05692246318259303,0
2023-12-30,167879.36219630338,224.0,207.0,781.0,localized_development,1.1070417021309304,0,1,0.014874404178121182,0
2023-12-31,143513.1829207321,197.0,171.0,593.0,localized_development,1.0540714363187258,0,1,0.03199054848849663,0
2024-01-01,74816.60951944269,137.0,133.0,565.0,localized_development,1.2533533699809634,0,1,0.006456245364367227,0
2024-01-02,161610.72811963485,209.0,177.0,903.0,localized_development,1.2798487494257842,0,1,0.011314878151397997,0
2024-01-03,200175.18392329113,232.0,196.0,842.0,localized_development,1.242494037660773,0,1,0.3795009031776029,1
2024-01-04,151184.55743854184,192.0,186.0,548.0,localized_development,1.287636824917821,0,1,0.49627941929213587,1
2024-01-05,292269.96999086015,217.0,197.0,798.0,localized_development,1.1066220211480706,0,1,0.18561065810908753,1
2024-01-06,158513.29576987438,191.0,155.0,714.0,localized_development,0.9932966699351924,0,1,0.27672720127877565,1
2024-01-07,75574.9652677581,124.0,115.0,519.0,localized_development,1.0860641229084123,0,1,0.019590985671470797,0
2024-01-08,243251.48633152922,290.0,219.0,1053.0,localized_development,0.9380252651719445,0,1,0.015634315010553086,0
2024-01-09,194547.46416800068,207.0,184.0,880.0,localized_development,0.8604977019649127,0,1,0.19003239976676378,1
2024-01-10,170602.47280454403,212.0,198.0,759.0,localized_development,0.8967950161160895,0,1,0.20547601791584635,1
2024-01-11,201736.23971172638,251.0,222.0,670.0,localized_development,0.8151570408351295,1,1,0.18989897473522274,1
2024-01-12,171908.89333186724,177.0,138.0,607.0,localized_development,0.7697963763206384,1,1,0.15905978883406127,1
2024-01-13,32083.700926226695,80.0,77.0,417.0,localized_development,0.8413576448200181,1,1,0.0015248659392103421,0
2024-01-14,143321.43751610632,203.0,184.0,685.0,localized_development,0.8237505846853811,1,1,0.0006723127070931878,0
2024-01-15,108725.34933887182,233.0,171.0,723.0,localized_development,0.8143008525349972,1,1,0.015211506875339275,0
2024-01-16,116499.04359071034,184.0,171.0,584.0,localized_development,0.8574681815455768,0,1,0.006351060601493073,0
2024-01-17,210454.57801623046,271.0,223.0,1077.0,localized_development,0.7587486499973233,1,1,0.0016489861144280227,0
2024-01-18,148114.8330270366,264.0,207.0,769.0,localized_development,0.6693137157289353,1,1,0.024489844906222965,0
2024-01-19,118931.49324237097,235.0,213.0,860.0,localized_development,0.6699104261597347,1,1,0.0020766526188509497,0
2024-01-20,90145.19257274916,233.0,208.0,636.0,localized_development,0.8772632834629187,0,1,0.016901689801262623,0
2024-01-21,132228.075804532,247.0,175.0,1141.0,localized_development,0.9892903440873883,0,1,0.014449604447240786,0
2024-01-22,102926.91508006488,232.0,202.0,774.0,localized_development,1.1174057259998105,0,1,0.06069438468140709,0
2024-01-23,160993.11416983046,269.0,257.0,781.0,localized_development,1.1151266084951919,0,2,0.3446546727603472,1
2024-01-24,132693.5573284414,219.0,174.0,820.0,localized_development,1.0758386293691138,0,2,0.4977356154919963,1
2024-01-25,39830.38308701199,139.0,135.0,513.0,localized_development,1.2754492051789996,0,2,0.08159142870402475,1
2024-01-26,96063.32186468068,257.0,227.0,895.0,localized_development,1.4239861579137543,0,2,0.052015798308368104,0
2024-01-27,309601.93217877974,284.0,197.0,970.0,localized_development,1.2093563785277381,0,2,0.4519115237328619,1
2024-01-28,243652.75426433713,288.0,252.0,878.0,localized_development,1.0654453172533065,0,2,0.0583574197347396,0
2024-01-29,239381.52758750602,288.0,236.0,883.0,localized_development,0.9478410025337072,0,2,0.6010060323233328,1
2024-01-30,183472.42556297992,240.0,208.0,752.0,localized_development,0.835168537974871,1,2,0.7384148209808553,1
2024-01-31,53757.67277217902,92.0,85.0,526.0,localized_development,0.9497929627814743,0,2,0.5154924534740947,1
2024-02-01,192397.83372270747,249.0,209.0,911.0,localized_development,0.9172486892403551,0,2,0.6102968485415983,1
2024-02-02,216173.8362569769,217.0,186.0,720.0,localized_development,0.8851405909400231,0,2,0.6337310146103081,1
2024-02-03,135642.18047488856,175.0,158.0,715.0,localized_development,0.9828266962106406,0,2,0.48787075213614894,1
2024-02-04,119855.6089384942,278.0,251.0,834.0,localized_development,1.0025264234909352,0,2,0.2947393300019262,1
2024-02-05,152468.00049498375,273.0,248.0,828.0,localized_development,0.9483480086103386,0,2,0.36519718380430727,1
2024-02-06,62772.73072488511,155.0,148.0,636.0,localized_development,1.0972616894098477,0,2,0.3888633237889084,1
2024-02-07,147051.9115458454,250.0,221.0,772.0,localized_development,1.0891759333049233,0,2,0.19309011744967988,1
2024-02-08,166680.65535561764,253.0,230.0,663.0,localized_development,1.0965574379331335,0,2,0.8263097516068947,1
2024-02-09,164307.52603349552,226.0,211.0,671.0,localized_development,1.1167043802367276,0,2,0.8761948221826299,1
2024-02-10,234731.93529984317,350.0,314.0,782.0,localized_development,1.0002853616575504,0,2,0.4980016197808237,1
2024-02-11,151957.156951976,244.0,152.0,717.0,localized_development,1.0068662036830958,0,2,0.7501345651811231,1
2024-02-12,72580.80899113844,176.0,164.0,618.0,localized_development,1.0681976792248407,0,2,0.25838688758242523,1
2024-02-13,183662.17739922515,327.0,248.0,1283.0,localized_development,0.9193871041049164,0,2,0.09471105602073268,1
2024-02-14,132378.75601296744,270.0,229.0,987.0,localized_development,0.966689359754602,0,2,0.3363010966206383,1
2024-02-15,164568.09017867723,240.0,221.0,593.0,localized_development,0.9701647200590893,0,2,0.7579780686400315,1
2024-02-16,182472.51540433167,289.0,246.0,939.0,localized_development,0.9515058901807378,0,2,0.5103051079017948,1
2024-02-17,168400.713236047,296.0,221.0,929.0,localized_development,0.9867051824592187,0,2,0.6285854296226253,1
2024-02-18,161078.43013894925,245.0,211.0,790.0,localized_development,0.9427333243575241,0,2,0.25571618635101784,1
2024-02-19,127809.64217322507,233.0,208.0,726.0,localized_development,0.9787842469490395,0,2,0.31243447246332756,1
2024-02-20,43020.662961850765,80.0,77.0,359.0,localized_development,1.2204788853273494,0,2,0.18465061045234837,1
2024-02-21,163916.81200120196,244.0,197.0,755.0,localized_development,1.257863427987344,0,2,0.3065404576168517,1
2024-02-22,172194.30419041202,257.0,243.0,699.0,localized_development,1.4160461702181748,0,2,0.0631722450387227,0
2024-02-23,177991.4246791279,322.0,279.0,909.0,localized_development,1.4083895201407475,0,2,0.04133779489824604,0
2024-02-24,225230.888319488,300.0,243.0,1023.0,localized_development,1.2889078651492412,0,2,0.014384269386575025,0
2024-02-25,120138.78545205243,254.0,241.0,740.0,localized_development,1.4086285820861684,0,2,0.04776230115284216,0
2024-02-26,173297.99045837068,275.0,230.0,859.0,localized_development,1.535785370898315,0,2,0.13454724486927544,1
2024-02-27,272673.76621439296,423.0,254.0,937.0,localized_development,1.425503628555462,0,2,0.02350829678271395,0
2024-02-28,213722.57150293628,312.0,260.0,842.0,localized_development,1.3472740663162903,0,2,0.19055255660649184,1
2024-02-29,389482.2266424794,345.0,305.0,957.0,localized_development,1.0804552305820148,0,2,0.726314838871904,1
2024-03-01,198335.28573184425,251.0,193.0,779.0,localized_development,1.025435422461637,0,2,0.8951313382857622,1
2024-03-02,62911.10766442472,129.0,121.0,572.0,localized_development,1.132017288974989,0,2,0.520817868166216,1
2024-03-03,209520.75131447066,269.0,220.0,791.0,localized_development,1.1283197516604788,0,2,0.6494412253288395,1
2024-03-04,285130.6535742185,344.0,264.0,885.0,localized_development,0.9822802561451083,0,2,0.5118486645583034,1
2024-03-05,187288.3072768342,270.0,240.0,718.0,localized_development,0.9670810517730062,0,2,0.853369056929914,1
2024-03-06,182738.0316260829,401.0,342.0,894.0,localized_development,0.9461358631444524,0,2,0.6766311823524247,1
2024-03-07,142601.10251445606,232.0,206.0,608.0,localized_development,0.8708436784526367,0,2,0.8756312821582728,1
2024-03-08,129165.35531662728,257.0,245.0,879.0,localized_development,0.876260267585399,0,2,0.45413658851823807,1
2024-03-09,166986.67847246845,273.0,229.0,831.0,localized_development,0.8487925235784093,1,2,0.2619299034942476,1
2024-03-10,230556.0591537032,281.0,231.0,928.0,localized_development,0.7728795458035246,1,2,0.515733310216997,1
2024-03-11,146281.715005566,257.0,213.0,703.0,localized_development,0.7084612941906336,1,2,0.5634695624047068,1
2024-03-12,199046.9542226528,235.0,207.0,551.0,localized_development,0.6426398459824726,1,2,0.6839528371834036,1
2024-03-13,165246.06170508784,256.0,210.0,654.0,localized_development,0.5713779287370598,1,2,0.688107654604326,1
2024-03-14,43465.18833155296,107.0,96.0,442.0,localized_development,0.6901720494004581,1,2,0.12689717312840468,1
2024-03-15,128189.11331440916,207.0,180.0,740.0,localized_development,0.7549641728334345,1,2,0.13567495881308358,1
2024-03-16,118764.13230521334,210.0,172.0,823.0,localized_development,0.8365060458760613,1,2,0.04801846071369611,0
2024-03-17,153484.8444873396,238.0,163.0,870.0,localized_development,0.9709646156554073,0,2,0.022017896300861095,0
2024-03-18,79781.08697730103,157.0,137.0,559.0,localized_development,0.9688339576546731,0,2,0.013711591902100723,0
2024-03-19,119018.81239701385,271.0,261.0,757.0,localized_development,0.9413149504757096,0,2,0.01537892895322646,0
2024-03-20,80348.00589628365,242.0,225.0,744.0,localized_development,1.0655612832439025,0,2,0.008434488584239378,0
2024-03-21,172897.9533737041,320.0,290.0,991.0,localized_development,1.133253642033518,0,2,0.0014349642934442196,0
2024-03-22,197973.2829901521,385.0,267.0,1041.0,localized_development,1.1130402792231313,0,2,0.012620228699854357,0
2024-03-23,207995.7790008385,347.0,312.0,994.0,localized_development,1.0367106668450865,0,2,0.007500541856536491,0
2024-03-24,314228.3335629371,199.0,161.0,643.0,localized_development,0.9228864477539429,0,2,0.1297486000327867,1
2024-03-25,65575.82487501946,159.0,156.0,649.0,localized_development,1.1500417181695022,0,2,0.006084245896836126,0
2024-03-26,104010.15406793807,298.0,253.0,844.0,localized_development,1.2987408314870779,0,2,0.006160190724798291,0
2024-03-27,208957.16458236502,220.0,178.0,878.0,localized_development,1.299621103470936,0,2,0.016262275141790947,0
2024-03-28,253881.2187602923,257.0,191.0,909.0,localized_development,1.3234026452378358,0,2,0.05168063743260659,0
2024-03-29,179407.29776706442,288.0,266.0,860.0,localized_development,1.3339767362483748,0,2,0.1222537441318263,1
2024-03-30,112042.50281250378,201.0,161.0,581.0,localized_development,1.2734552428862536,0,2,0.1955531182160008,1
2024-03-31,223073.22945885413,229.0,218.0,721.0,localized_development,1.1543087047442973,0,2,0.1093893557536162,1
2024-04-01,316909.2389979637,300.0,213.0,1005.0,localized_development,1.0430618048194318,0,2,0.319356803536373,1
2024-04-02,230043.7250570497,264.0,208.0,866.0,localized_development,0.9395755456435241,0,3,0.47233949013751214,1
2024-04-03,208442.02193808154,213.0,200.0,646.0,localized_development,0.9745222765050763,0,3,0.6215402694659103,1
2024-04-04,236901.27424235627,312.0,283.0,963.0,localized_development,0.8173859613839649,1,3,0.512265050570076,1
2024-04-05,185134.5282657312,193.0,157.0,645.0,localized_development,0.6831389439336579,1,3,0.7665859033046556,1
2024-04-06,59061.09454603271,121.0,111.0,556.0,localized_development,0.8452932300301466,1,3,0.4202368060523895,1
2024-04-07,90424.88590760343,186.0,140.0,719.0,localized_development,0.9654727963458917,0,3,0.35339218875239553,1
2024-04-08,197313.9344615326,194.0,150.0,610.0,localized_development,0.9013501769562345,0,3,0.6260208197494702,1
2024-04-09,120303.60602916285,175.0,144.0,987.0,localized_development,0.9504673939438486,0,3,0.4475196820016545,1
2024-04-10,255527.92487721026,265.0,228.0,940.0,localized_development,0.8243382569083162,1,3,0.9601461857138553,1
2024-04-11,71599.9346926204,200.0,142.0,594.0,localized_development,0.7834501457168755,1,3,0.9793612654805195,1
2024-04-12,33842.69442041648,103.0,97.0,423.0,localized_development,0.8698604311587249,0,3,0.9663631980478896,1
2024-04-13,232810.93107676838,219.0,134.0,1101.0,localized_development,0.7597608440844624,1,3,0.7979963155990949,1
2024-04-14,199035.99318154567,292.0,224.0,1151.0,localized_development,0.6772127638728074,1,3,0.03668750283097509,0
2024-04-15,135063.0124290113,285.0,254.0,1001.0,localized_development,0.6920359228489221,1,3,0.028123053144153934,0
2024-04-16,158711.4880868773,295.0,267.0,1056.0,localized_development,0.610494413872773,1,3,0.02294088329635466,0
2024-04-17,129940.45112152194,276.0,179.0,914.0,localized_development,0.5682484434875623,1,3,0.20073747868061448,1
2024-04-18,29443.565590732782,117.0,98.0,603.0,localized_development,0.6743462474531218,1,3,0.053073339932095356,0
2024-04-19,114669.58682793866,228.0,193.0,929.0,localized_development,0.8021678152283102,1,3,0.03935838473865593,0
2024-04-20,127942.58165308385,210.0,164.0,981.0,localized_development,0.8338345001227704,1,3,0.03289330339703074,0
2024-04-21,109527.12637931919,217.0,196.0,944.0,localized_development,0.9500977247815746,0,3,0.03777394234894657,0
2024-04-22,162254.02817297753,287.0,261.0,971.0,localized_development,0.8940207641272792,0,3,0.056847188452177545,0
2024-04-23,66678.67247807728,151.0,130.0,839.0,localized_development,0.9913997404470779,0,3,0.09714447234491894,1
2024-04-24,85746.39732374887,209.0,189.0,749.0,localized_development,1.0878447538309939,0,3,0.06645961516089478,0
2024-04-25,135258.321791364,255.0,187.0,1186.0,localized_development,1.1142222846561147,0,3,0.004417405179378138,0
2024-04-26,249996.43406404962,281.0,255.0,856.0,localized_development,1.007146639218149,0,3,0.022829155877647958,0
2024-04-27,148260.1053954887,233.0,195.0,1052.0,localized_development,1.1844212341301412,0,3,0.012829672020034502,0
2024-04-28,194442.56950142427,308.0,254.0,906.0,localized_development,1.1006217112371375,0,3,0.005516183104969508,0
2024-04-29,122323.29401605704,175.0,142.0,881.0,localized_development,1.2106187440843097,0,3,0.08673145888811837,1
2024-04-30,166643.28869275405,212.0,195.0,653.0,localized_development,1.176679979363298,0,3,0.09540130956390189,1
2024-05-01,159507.45963509157,236.0,195.0,1018.0,localized_development,1.169712976815319,0,3,0.09533869488845508,1
2024-05-02,130740.7915078082,225.0,188.0,774.0,localized_development,1.2164610470726653,0,3,0.16145876131876966,1
2024-05-03,155150.08091373084,190.0,164.0,746.0,localized_development,1.3971134383170607,0,3,0.4515981349865229,1
2024-05-04,348566.1773658745,304.0,272.0,865.0,localized_development,1.0699333339129162,0,3,0.2231023447631916,1
2024-05-05,96188.64584395953,222.0,202.0,686.0,localized_development,1.0152024777778395,0,3,0.4246716844677912,1
2024-05-06,181273.13569274673,188.0,174.0,787.0,localized_development,0.9666563951447694,0,3,0.1723427778372745,1
2024-05-07,113284.45488632566,147.0,132.0,761.0,localized_development,1.0010999654648722,0,3,0.5093554461218945,1
2024-05-08,138183.05959995431,191.0,165.0,859.0,localized_development,1.0457518069406748,0,3,0.4143829668467345,1
2024-05-09,144950.99230436614,271.0,256.0,864.0,localized_development,1.233379952951922,0,3,0.32953448917604633,1
2024-05-10,319557.92203644477,318.0,295.0,897.0,localized_development,1.0191571541602482,0,3,0.1940102638405577,1
2024-05-11,111729.45595225168,200.0,180.0,834.0,localized_development,0.9714474649509738,0,3,0.6346592995856601,1
2024-05-12,41118.27542576149,115.0,105.0,409.0,localized_development,1.0535541856450672,0,3,0.40377019035075906,1
2024-05-13,127181.92860894625,193.0,177.0,826.0,localized_development,1.0240117090421683,0,3,0.5156115922234247,1
2024-05-14,147017.08546941733,174.0,158.0,661.0,localized_development,1.1259544657341556,0,3,0.5211621157401181,1
2024-05-15,153433.86789095058,203.0,169.0,830.0,localized_development,1.2327625218142295,0,3,0.570951580384149,1
2024-05-16,355059.80163749994,300.0,270.0,1051.0,localized_development,0.8955376047162428,0,3,0.4684487683130059,1
2024-05-17,174360.08889947654,180.0,153.0,709.0,localized_development,0.7913952986059042,1,3,0.8479841816137101,1
2024-05-18,30365.735504811873,114.0,102.0,389.0,localized_development,0.9055523508243641,0,3,0.40680039863749407,1
2024-05-19,86456.46606686332,183.0,176.0,615.0,localized_development,1.0128479162675978,0,3,0.14733173026024693,1
2024-05-20,95052.06080771903,188.0,167.0,670.0,localized_development,1.2727679207386804,0,3,0.15599394504562533,1
2024-05-21,247433.40205060155,221.0,195.0,940.0,localized_development,1.1537031285009014,0,3,0.21886507388770884,1
2024-05-22,269019.7670720017,292.0,275.0,870.0,localized_development,1.0462695370748774,0,3,0.18019877072822557,1
2024-05-23,83900.63314482865,183.0,180.0,560.0,localized_development,1.0562146118896025,0,3,0.5057415254599326,1
2024-05-24,71439.18593972562,152.0,146.0,656.0,localized_development,1.2380722725294342,0,3,0.25858717042948226,1
2024-05-25,135742.58069688623,236.0,227.0,731.0,localized_development,1.221328561867393,0,3,0.018176060274843697,0
2024-05-26,197802.893548031,259.0,240.0,821.0,localized_development,1.22817477905493,0,3,0.019522389933160345,0
2024-05-27,356054.37891034083,306.0,262.0,960.0,localized_development,1.0487811445289728,0,3,0.018452633151635905,0
2024-05-28,172212.2570356236,284.0,262.0,769.0,localized_development,0.9800365291305545,0,3,0.05395767367285715,0
2024-05-29,197188.95172362286,174.0,161.0,624.0,localized_development,0.9766675983221967,0,3,0.6677742210199668,1
2024-05-30,81882.0862272452,163.0,159.0,736.0,localized_development,1.0512578220888722,0,3,0.14158448027745826,1
2024-05-31,224908.57702853825,199.0,88.0,1306.0,localized_development,0.9961927458034557,0,3,0.37554167932189314,1
2024-06-01,113449.5873557802,210.0,185.0,819.0,localized_development,1.07828502361141,0,3,0.06253209497657726,0
2024-06-02,206365.70792939258,247.0,234.0,773.0,localized_development,0.9920611008152475,0,3,0.12122583457610775,1
2024-06-03,219848.3836308266,301.0,226.0,1125.0,localized_development,0.9346561402209307,0,3,0.2636134000209129,1
2024-06-04,93880.83849715498,233.0,222.0,824.0,localized_development,0.9732410819420996,0,3,0.1863838238815554,1
2024-06-05,202479.221497135,265.0,244.0,890.0,localized_development,1.0072004437137942,0,3,0.11608679704354585,1
2024-06-06,156320.52790160078,210.0,180.0,708.0,localized_development,0.9640593748451033,0,3,0.24650076827064105,1
2024-06-07,178521.87820243117,227.0,169.0,1089.0,localized_development,1.1256372878514769,0,3,0.055198809581236644,0
2024-06-08,146555.33007228406,301.0,255.0,937.0,localized_development,1.1008109268033452,0,3,0.08028117363306288,1
2024-06-09,137416.962195728,267.0,233.0,920.0,localized_development,0.9890074867357073,0,3,0.06821994422484286,0
2024-06-10,163184.66700010007,305.0,292.0,1017.0,localized_development,0.9274834842703401,0,3,0.018868753049207994,0
2024-06-11,133677.11187571808,301.0,281.0,913.0,localized_development,1.0227093364775144,0,4,0.1328668116498554,1
2024-06-12,257684.87872900936,306.0,273.0,1092.0,localized_development,0.859483163029198,0,4,0.1878253754812385,1
2024-06-13,108802.57289019444,254.0,229.0,862.0,localized_development,0.9177048584925305,0,4,0.39029558711786205,1
2024-06-14,327526.1986100761,346.0,302.0,1016.0,localized_development,0.67959220600187,1,4,0.2252964881663412,1
2024-06-15,128022.251517188,235.0,214.0,802.0,localized_development,0.614518446989712,1,4,0.28264751318565234,1
2024-06-16,33629.8773280494,116.0,109.0,829.0,localized_development,0.6919752813008944,1,4,0.019136480480098608,0
2024-06-17,99836.42323481561,290.0,263.0,777.0,localized_development,0.7297780146095119,1,4,0.05131539864742414,0
2024-06-18,242093.74181498957,262.0,212.0,896.0,localized_development,0.6735497327766832,1,4,0.05826460272267014,0
2024-06-19,88946.99829832284,348.0,290.0,1339.0,localized_development,0.7804324830666444,1,4,0.08394323640375426,1
2024-06-20,121999.92061159952,459.0,417.0,1200.0,localized_development,0.8217039248414805,1,4,0.4787683545509136,1
2024-06-21,83171.50453325875,328.0,280.0,1282.0,localized_development,0.7884223055740137,1,4,0.7782987006471767,1
2024-06-22,66642.04764424448,323.0,319.0,980.0,localized_development,0.9602602984673076,0,4,0.6843752077297458,1
2024-06-23,117300.5512965,266.0,254.0,904.0,localized_development,1.0244273134047222,0,4,0.5659158429157178,1
2024-06-24,145505.56900672297,315.0,273.0,1016.0,localized_development,1.1954916365851678,0,4,0.6812507312503686,1
2024-06-25,174496.80311224703,378.0,328.0,1310.0,localized_development,1.2159067136688932,0,4,0.1855855819377839,1
2024-06-26,180454.63393674273,415.0,376.0,1139.0,localized_development,1.2258309618837904,0,4,0.15759150020896895,1
2024-06-27,176869.49601731225,290.0,254.0,974.0,localized_development,1.0739659373013262,0,4,0.1553768772826538,1
2024-06-28,47231.16521773767,159.0,152.0,863.0,localized_development,1.2305126879152524,0,4,0.044711648420960995,0
2024-06-29,248062.61325884648,269.0,220.0,1087.0,localized_development,1.0971486809304853,0,4,0.60343052774868,1
2024-06-30,169514.6105316138,344.0,292.0,1191.0,localized_development,1.061941033745432,0,4,0.10701222099748076,1
