week_start,week_end,sector,value_thousand_sar,transaction_count_thousand
2022-06-12,2022-06-18,Recreation and Culture,245471.0,1911.0
2022-06-19,2022-06-25,Recreation and Culture,243263.0,1990.0
2022-06-26,2022-07-02,Recreation and Culture,394404.0,2464.0
2022-07-03,2022-07-09,Recreation and Culture,342805.0,2177.0
2022-07-10,2022-07-16,Recreation and Culture,221362.0,1586.0
2022-07-17,2022-07-23,Recreation and Culture,203864.0,1538.0
2022-07-24,2022-07-30,Recreation and Culture,280745.0,1977.0
2022-07-31,2022-08-06,Recreation and Culture,266165.0,1939.0
2022-08-07,2022-08-13,Recreation and Culture,245836.0,1829.0
2022-08-14,2022-08-20,Recreation and Culture,251852.0,1806.0
2022-08-21,2022-08-27,Recreation and Culture,336210.0,2260.0
2022-08-28,2022-09-03,Recreation and Culture,420895.0,3491.0
2022-09-04,2022-09-10,Recreation and Culture,305253.0,3071.0
2022-09-11,2022-09-17,Recreation and Culture,276990.0,2715.0
2022-09-18,2022-09-24,Recreation and Culture,293958.0,2274.0
2022-09-25,2022-10-01,Recreation and Culture,319316.0,2831.0
2022-10-02,2022-10-08,Recreation and Culture,286214.0,2785.0
2022-10-09,2022-10-15,Recreation and Culture,259936.0,2272.0
2022-10-16,2022-10-22,Recreation and Culture,240656.0,2046.0
2022-10-23,2022-10-29,Recreation and Culture,286789.0,2345.0
2022-10-30,2022-11-05,Recreation and Culture,278400.0,2436.0
2022-11-06,2022-11-12,Recreation and Culture,239411.0,2229.0
2022-11-13,2022-11-19,Recreation and Culture,229145.0,2288.0
2022-11-20,2022-11-26,Recreation and Culture,220663.0,1707.0
2022-11-27,2022-12-03,Recreation and Culture,364046.0,2361.0
2022-12-04,2022-12-10,Recreation and Culture,280648.0,2541.0
2022-12-11,2022-12-17,Recreation and Culture,284056.0,2613.0
2022-12-18,2022-12-24,Recreation and Culture,254512.0,2296.0
2022-12-25,2022-12-31,Recreation and Culture,380835.0,2605.0
2023-01-01,2023-01-07,Recreation and Culture,304813.0,2216.0
2023-01-08,2023-01-14,Recreation and Culture,252311.0,2163.0
2023-01-15,2023-01-21,Recreation and Culture,244487.0,1982.0
2023-01-22,2023-01-28,Recreation and Culture,252843.0,1937.0
2023-01-29,2023-02-04,Recreation and Culture,306129.0,2490.0
2023-02-05,2023-02-11,Recreation and Culture,262624.0,2355.0
2023-02-12,2023-02-18,Recreation and Culture,255334.0,2362.0
2023-02-19,2023-02-25,Recreation and Culture,238919.0,2158.0
2023-02-26,2023-03-04,Recreation and Culture,341186.0,2482.0
2023-03-05,2023-03-11,Recreation and Culture,317148.0,2342.0
2023-03-12,2023-03-18,Recreation and Culture,287590.0,2620.0
2023-03-19,2023-03-25,Recreation and Culture,242327.0,2213.0
2023-03-26,2023-04-01,Recreation and Culture,295434.0,2227.0
2023-04-02,2023-04-08,Recreation and Culture,292656.0,2174.0
2023-04-09,2023-04-15,Recreation and Culture,303433.0,2072.0
2023-04-16,2023-04-22,Recreation and Culture,317432.0,2233.0
2023-04-23,2023-04-29,Recreation and Culture,270604.0,1961.0
2023-04-30,2023-05-06,Recreation and Culture,271586.0,2614.0
2023-05-07,2023-05-13,Recreation and Culture,241569.0,2419.0
2023-05-14,2023-05-20,Recreation and Culture,217816.0,2058.0
2023-05-21,2023-05-27,Recreation and Culture,227934.0,1984.0
2023-05-28,2023-06-03,Recreation and Culture,311125.0,2550.0
2023-06-04,2023-06-10,Recreation and Culture,272870.0,2497.0
2023-06-11,2023-06-17,Recreation and Culture,273886.0,2679.0
2023-06-18,2023-06-24,Recreation and Culture,342598.0,2299.0
2023-06-25,2023-07-01,Recreation and Culture,352908.0,2298.0
2023-07-02,2023-07-08,Recreation and Culture,274271.0,1995.0
2023-07-09,2023-07-15,Recreation and Culture,244170.0,1975.0
2023-07-16,2023-07-22,Recreation and Culture,221527.0,1776.0
2023-07-23,2023-07-29,Recreation and Culture,265425.0,1996.0
2023-07-30,2023-08-05,Recreation and Culture,300937.0,2274.0
2023-08-06,2023-08-12,Recreation and Culture,279175.0,2147.0
2023-08-13,2023-08-19,Recreation and Culture,305519.0,2309.0
2023-08-20,2023-08-26,Recreation and Culture,310327.0,2944.0
2023-08-27,2023-09-02,Recreation and Culture,367515.0,3499.0
2023-09-03,2023-09-09,Recreation and Culture,280335.0,2915.0
2023-09-10,2023-09-16,Recreation and Culture,250479.0,2715.0
2023-09-17,2023-09-23,Recreation and Culture,260564.0,2354.0
2023-09-24,2023-09-30,Recreation and Culture,327403.0,2985.0
2023-10-01,2023-10-07,Recreation and Culture,307118.0,2935.0
2023-10-08,2023-10-14,Recreation and Culture,263519.0,2501.0
2023-10-15,2023-10-21,Recreation and Culture,225453.0,2172.0
2023-10-22,2023-10-28,Recreation and Culture,259789.0,2350.0
2023-10-29,2023-11-04,Recreation and Culture,301053.0,2550.0
2023-11-05,2023-11-11,Recreation and Culture,277380.0,2797.0
2023-11-12,2023-11-18,Recreation and Culture,272604.0,2229.0
2023-11-19,2023-11-25,Recreation and Culture,305888.0,2020.0
2023-11-26,2023-12-02,Recreation and Culture,426646.0,3462.0
2023-12-03,2023-12-09,Recreation and Culture,325609.0,3092.0
2023-12-10,2023-12-16,Recreation and Culture,286079.0,2612.0
2023-12-17,2023-12-23,Recreation and Culture,265949.0,2511.0
2023-12-24,2023-12-30,Recreation and Culture,363160.0,3002.0
2023-12-31,2024-01-06,Recreation and Culture,347828.0,2795.0
2024-01-07,2024-01-13,Recreation and Culture,301104.0,2358.0
2024-01-14,2024-01-20,Recreation and Culture,245039.0,2217.0
2024-01-21,2024-01-27,Recreation and Culture,256121.0,2210.0
2024-01-28,2024-02-03,Recreation and Culture,339998.0,2878.0
2024-02-04,2024-02-10,Recreation and Culture,281460.0,2612.0
2024-02-11,2024-02-17,Recreation and Culture,281811.0,2836.0
2024-02-18,2024-02-24,Recreation and Culture,285889.0,2152.0
2024-02-25,2024-03-02,Recreation and Culture,356119.0,2578.0
2024-03-03,2024-03-09,Recreation and Culture,318366.0,3048.0
2024-03-10,2024-03-16,Recreation and Culture,224061.0,2071.0
2024-03-17,2024-03-23,Recreation and Culture,246451.0,1882.0
2024-03-24,2024-03-30,Recreation and Culture,308992.0,2018.0
2024-03-31,2024-04-06,Recreation and Culture,398036.0,2561.0
2024-04-07,2024-04-13,Recreation and Culture,311474.0,2267.0
2024-04-14,2024-04-20,Recreation and Culture,210164.0,2026.0
2024-04-21,2024-04-27,Recreation and Culture,214277.0,2356.0
2024-04-28,2024-05-04,Recreation and Culture,293506.0,2611.0
2024-05-05,2024-05-11,Recreation and Culture,249688.0,2450.0
2024-05-12,2024-05-18,Recreation and Culture,240494.0,2307.0
2024-05-19,2024-05-25,Recreation and Culture,232990.0,2190.0
2024-05-26,2024-06-01,Recreation and Culture,323604.0,2881.0
2024-06-02,2024-06-08,Recreation and Culture,311957.0,2711.0
2024-06-09,2024-06-15,Recreation and Culture,348584.0,2354.0
2024-06-16,2024-06-22,Recreation and Culture,211264.0,1557.0
2024-06-23,2024-06-29,Recreation and Culture,257753.0,1965.0
2024-06-30,2024-07-06,Recreation and Culture,275382.0,2228.0
2024-07-07,2024-07-13,Recreation and Culture,237876.0,2047.0
2024-07-14,2024-07-20,Recreation and Culture,215602.0,1814.0
2024-07-21,2024-07-27,Recreation and Culture,222808.0,1817.0
2024-07-28,2024-08-03,Recreation and Culture,316506.0,2401.0
2024-08-04,2024-08-10,Recreation and Culture,284672.0,2208.0
2024-08-11,2024-08-17,Recreation and Culture,318197.0,2499.0
2024-08-18,2024-08-24,Recreation and Culture,294076.0,2926.0
2024-08-25,2024-08-31,Recreation and Culture,334261.0,3325.0
2024-09-01,2024-09-07,Recreation and Culture,293458.0,3100.0
2024-09-08,2024-09-14,Recreation and Culture,246716.0,2807.0
2024-09-15,2024-09-21,Recreation and Culture,247350.0,2383.0
2024-09-22,2024-09-28,Recreation and Culture,308293.0,2871.0
2024-09-29,2024-10-05,Recreation and Culture,301043.0,3065.0
2024-10-06,2024-10-12,Recreation and Culture,293006.0,2646.0
2024-10-13,2024-10-19,Recreation and Culture,239656.0,2265.0
2024-10-20,2024-10-26,Recreation and Culture,210540.0,2194.0
2024-10-27,2024-11-02,Recreation and Culture,296595.0,2999.0
2024-11-03,2024-11-09,Recreation and Culture,309479.0,2457.0
2024-11-10,2024-11-16,Recreation and Culture,309537.0,2341.0
2024-11-17,2024-11-23,Recreation and Culture,265523.0,2685.0
2024-11-24,2024-11-30,Recreation and Culture,310739.0,2941.0
2024-12-01,2024-12-07,Recreation and Culture,299716.0,2851.0
2024-12-08,2024-12-14,Recreation and Culture,260371.0,2355.0
2024-12-15,2024-12-21,Recreation and Culture,224178.0,2327.0
2024-12-22,2024-12-28,Recreation and Culture,286309.0,2637.0
2024-12-29,2025-01-04,Recreation and Culture,328633.0,2598.0
2025-01-05,2025-01-11,Recreation and Culture,276372.0,2242.0
2025-01-12,2025-01-18,Recreation and Culture,221898.0,2068.0
2025-01-19,2025-01-25,Recreation and Culture,214383.0,2041.0
2025-01-26,2025-02-01,Recreation and Culture,301140.0,2700.0
2025-02-02,2025-02-08,Recreation and Culture,269673.0,2560.0
2025-02-09,2025-02-15,Recreation and Culture,267474.0,2826.0
2025-02-16,2025-02-22,Recreation and Culture,269754.0,2408.0
2025-02-23,2025-03-01,Recreation and Culture,338139.0,2576.0
2025-03-02,2025-03-08,Recreation and Culture,266522.0,2387.0
2025-03-09,2025-03-15,Recreation and Culture,261965.0,2324.0
2025-03-16,2025-03-22,Recreation and Culture,299976.0,2124.0
2025-03-23,2025-03-29,Recreation and Culture,491973.0,3287.0
2025-03-30,2025-04-05,Recreation and Culture,265233.0,2051.0
2025-04-06,2025-04-12,Recreation and Culture,250598.0,2581.0
2025-04-13,2025-04-19,Recreation and Culture,227119.0,2428.0
2025-04-20,2025-04-26,Recreation and Culture,210410.0,2435.0
2025-04-27,2025-05-03,Recreation and Culture,291647.0,2884.0
2025-05-04,2025-05-10,Recreation and Culture,252966.0,2503.0
2025-05-11,2025-05-17,Recreation and Culture,229483.0,2449.0
2025-05-18,2025-05-24,Recreation and Culture,227679.0,2271.0
2025-05-25,2025-05-31,Recreation and Culture,324369.0,2597.0
2025-06-01,2025-06-07,Recreation and Culture,293183.0,2340.0
2025-06-08,2025-06-14,Recreation and Culture,231439.0,2318.0
2025-06-15,2025-06-21,Recreation and Culture,197358.0,2200.0
2025-06-22,2025-06-28,Recreation and Culture,294652.0,2267.0
2025-06-29,2025-07-05,Recreation and Culture,287788.0,2324.0
2025-07-06,2025-07-12,Recreation and Culture,259885.0,2229.0
2025-09-21,2025-09-27,Recreation and Culture,378978.0,4010.0
2025-09-28,2025-10-04,Recreation and Culture,436247.0,4900.0
2025-10-05,2025-10-11,Recreation and Culture,338632.0,4408.0
2025-10-12,2025-10-18,Recreation and Culture,289322.0,4268.0
2025-10-19,2025-10-25,Recreation and Culture,268533.0,3824.0
2025-10-26,2025-11-01,Recreation and Culture,372251.0,4555.0
2025-11-02,2025-11-08,Recreation and Culture,324394.0,4094.0
2025-11-09,2025-11-15,Recreation and Culture,301902.0,3988.0
2025-11-16,2025-11-22,Recreation and Culture,301647.0,3544.0
2025-11-23,2025-11-29,Recreation and Culture,384344.0,4022.0
2025-11-30,2025-12-06,Recreation and Culture,359769.0,4211.0
2025-12-07,2025-12-13,Recreation and Culture,326345.0,4036.0
2025-12-14,2025-12-20,Recreation and Culture,287818.0,3543.0
2025-12-21,2025-12-27,Recreation and Culture,322816.0,3699.0
2025-12-28,2026-01-03,Recreation and Culture,450519.0,4997.0
2026-01-04,2026-01-10,Recreation and Culture,375245.0,4026.0
2026-01-11,2026-01-17,Recreation and Culture,365428.0,3865.0
2026-01-18,2026-01-24,Recreation and Culture,320019.0,3958.0
2026-01-25,2026-01-31,Recreation and Culture,401138.0,4680.0
2026-02-01,2026-02-07,Recreation and Culture,385337.0,4661.0
2026-02-08,2026-02-14,Recreation and Culture,358140.0,4457.0
2026-02-15,2026-02-21,Recreation and Culture,296196.0,3452.0
2026-02-22,2026-02-28,Recreation and Culture,323434.0,3618.0
2026-03-01,2026-03-07,Recreation and Culture,338554.0,3582.0
2026-03-08,2026-03-14,Recreation and Culture,331426.0,3467.0
2026-03-15,2026-03-21,Recreation and Culture,339198.0,3685.0
2026-04-05,2026-04-11,Recreation and Culture,344516.0,4226.0
2026-04-12,2026-04-18,Recreation and Culture,295463.0,3795.0
2026-04-19,2026-04-25,Recreation and Culture,278693.0,3582.0
2026-04-26,2026-05-02,Recreation and Culture,394383.0,4716.0
2026-05-03,2026-05-09,Recreation and Culture,345215.0,4367.0
2026-05-10,2026-05-16,Recreation and Culture,320475.0,4135.0
2026-05-17,2026-05-23,Recreation and Culture,341452.0,3749.0
2026-05-24,2026-05-30,Recreation and Culture,389883.0,4080.0
2026-05-31,2026-06-06,Recreation and Culture,357785.0,3973.0
2026-06-07,2026-06-13,Recreation and Culture,328382.0,4306.0
2026-06-14,2026-06-20,Recreation and Culture,308023.0,3825.0
2026-06-21,2026-06-27,Recreation and Culture,329927.0,3462.0
2026-06-28,2026-07-04,Recreation and Culture,450558.0,4400.0
2026-07-05,2026-07-11,Recreation and Culture,360460.0,3932.0
2026-07-12,2026-07-18,Recreation and Culture,319281.0,3636.0
2026-07-19,2026-07-25,Recreation and Culture,297210.0,3451.0
2026-07-26,2026-08-01,Recreation and Culture,412907.0,4408.0
2026-08-02,2026-08-08,Recreation and Culture,369746.0,4169.0
2020-05-10,2020-05-16,Restaurants & Café,346378.0,5184.0
2020-05-17,2020-05-23,Restaurants & Café,543945.0,6388.0
2020-05-24,2020-05-30,Restaurants & Café,395465.0,6468.0
2020-05-31,2020-06-06,Restaurants & Café,620262.0,11884.0
2020-06-07,2020-06-13,Restaurants & Café,554641.0,11135.0
2020-06-14,2020-06-20,Restaurants & Café,534431.0,10926.0
2020-06-20,2020-06-26,Restaurants & Café,716333.0,14063.0
2020-06-28,2020-07-04,Restaurants & Café,901167.0,16307.0
2020-07-05,2020-07-11,Restaurants & Café,845980.0,16214.0
2020-07-12,2020-07-18,Restaurants & Café,806897.0,15809.0
2020-07-19,2020-07-25,Restaurants & Café,804372.0,15710.0
2020-07-26,2020-08-01,Restaurants & Café,1076292.0,17745.0
2020-08-02,2020-08-08,Restaurants & Café,929366.0,16624.0
2020-08-09,2020-08-15,Restaurants & Café,899832.0,17460.0
2020-08-16,2020-08-22,Restaurants & Café,857957.0,16849.0
2020-08-23,2020-08-29,Restaurants & Café,958094.0,18173.0
2020-08-30,2020-09-05,Restaurants & Café,1024316.0,19862.0
2020-09-06,2020-09-12,Restaurants & Café,954998.0,19322.0
2020-09-13,2020-09-19,Restaurants & Café,894098.0,18455.0
2020-09-20,2020-09-26,Restaurants & Café,1028385.0,19528.0
2020-09-27,2020-10-03,Restaurants & Café,1098519.0,21264.0
2020-10-04,2020-10-10,Restaurants & Café,996365.0,20381.0
2020-10-11,2020-10-17,Restaurants & Café,947650.0,19939.0
2020-10-18,2020-10-24,Restaurants & Café,897608.0,18986.0
2020-10-25,2020-10-31,Restaurants & Café,1128994.0,22077.0
2020-11-01,2020-11-07,Restaurants & Café,1060760.0,21756.0
2020-11-08,2020-11-14,Restaurants & Café,1012264.0,21336.0
2020-11-15,2020-11-21,Restaurants & Café,964937.0,20551.0
2020-11-22,2020-11-28,Restaurants & Café,1098177.0,22136.0
2020-11-29,2020-12-05,Restaurants & Café,1163627.0,23571.0
2020-12-06,2020-12-12,Restaurants & Café,1054448.0,22369.0
2020-12-13,2020-12-19,Restaurants & Café,994627.0,21558.0
2020-12-20,2020-12-26,Restaurants & Café,993855.0,21238.0
2020-12-27,2021-01-02,Restaurants & Café,1360377.0,25872.0
2021-01-03,2021-01-09,Restaurants & Café,1250201.0,24298.0
2021-01-10,2021-01-16,Restaurants & Café,1192864.0,24008.0
2021-01-17,2021-01-23,Restaurants & Café,982647.0,21270.0
2021-01-24,2021-01-30,Restaurants & Café,1212070.0,24480.0
2021-01-31,2021-02-06,Restaurants & Café,1080130.0,23904.0
2021-02-07,2021-02-13,Restaurants & Café,885684.0,21655.0
2021-02-14,2021-02-20,Restaurants & Café,841728.0,20979.0
2021-02-21,2021-02-27,Restaurants & Café,832127.0,20542.0
2021-02-28,2021-03-06,Restaurants & Café,1052606.0,24382.0
2021-03-07,2021-03-13,Restaurants & Café,1103640.0,24964.0
2021-03-14,2021-03-20,Restaurants & Café,1079084.0,24485.0
2021-03-21,2021-03-27,Restaurants & Café,1091641.0,24455.0
2021-03-28,2021-04-03,Restaurants & Café,1324556.0,28106.0
2021-04-04,2021-04-10,Restaurants & Café,1203099.0,26729.0
2021-04-11,2021-04-17,Restaurants & Café,757164.0,17587.0
2021-04-18,2021-04-24,Restaurants & Café,662357.0,15197.0
2021-04-25,2021-05-01,Restaurants & Café,933114.0,19213.0
2021-05-02,2021-05-08,Restaurants & Café,993086.0,19616.0
2021-05-09,2021-05-15,Restaurants & Café,1337859.0,22127.0
2021-05-16,2021-05-22,Restaurants & Café,1122716.0,24686.0
2021-05-23,2021-05-29,Restaurants & Café,1271083.0,27928.0
2021-05-30,2021-06-05,Restaurants & Café,1343907.0,29768.0
2021-06-06,2021-06-12,Restaurants & Café,1271310.0,29077.0
2021-06-13,2021-06-19,Restaurants & Café,1167264.0,27472.0
2021-06-20,2021-06-26,Restaurants & Café,1157242.0,27052.0
2021-06-27,2021-07-03,Restaurants & Café,1405087.0,31111.0
2021-07-04,2021-07-10,Restaurants & Café,1267334.0,29610.0
2021-07-11,2021-07-17,Restaurants & Café,1238216.0,29253.0
2021-07-18,2021-07-24,Restaurants & Café,1164330.0,23442.0
2021-07-25,2021-07-31,Restaurants & Café,1327084.0,29912.0
2021-08-01,2021-08-07,Restaurants & Café,1287179.0,30334.0
2021-08-08,2021-08-14,Restaurants & Café,1250023.0,29898.0
2021-08-15,2021-08-21,Restaurants & Café,1118526.0,27505.0
2021-08-22,2021-08-28,Restaurants & Café,1309043.0,30394.0
2021-08-29,2021-09-04,Restaurants & Café,1294672.0,31206.0
2021-09-05,2021-09-11,Restaurants & Café,1243712.0,31132.0
2021-09-12,2021-09-18,Restaurants & Café,1149082.0,29718.0
2021-09-19,2021-09-25,Restaurants & Café,1245476.0,29817.0
2021-09-26,2021-10-02,Restaurants & Café,1393560.0,33270.0
2021-10-03,2021-10-09,Restaurants & Café,1297431.0,32450.0
2021-10-10,2021-10-16,Restaurants & Café,1274980.0,32284.0
2021-10-17,2021-10-23,Restaurants & Café,1192596.0,30093.0
2021-10-24,2021-10-30,Restaurants & Café,1402730.0,33869.0
2021-10-31,2021-11-06,Restaurants & Café,1407271.0,34394.0
2021-11-07,2021-11-13,Restaurants & Café,1316713.0,33730.0
2021-11-14,2021-11-20,Restaurants & Café,1198947.0,31628.0
2021-11-21,2021-11-27,Restaurants & Café,1323261.0,32732.0
2021-11-28,2021-12-04,Restaurants & Café,1695677.0,37140.0
2021-12-05,2021-12-11,Restaurants & Café,1385615.0,34635.0
2021-12-12,2021-12-18,Restaurants & Café,1302899.0,33192.0
2021-12-19,2021-12-25,Restaurants & Café,1230751.0,31576.0
2021-12-26,2022-01-01,Restaurants & Café,1598649.0,38167.0
2022-01-02,2022-01-08,Restaurants & Café,1452884.0,35482.0
2022-01-09,2022-01-15,Restaurants & Café,1494256.0,35659.0
2022-01-16,2022-01-22,Restaurants & Café,1196973.0,31743.0
2022-01-23,2022-01-29,Restaurants & Café,1426198.0,35646.0
2022-01-30,2022-02-05,Restaurants & Café,1554218.0,37924.0
2022-02-06,2022-02-12,Restaurants & Café,1383662.0,36407.0
2022-02-13,2022-02-19,Restaurants & Café,1319564.0,35367.0
2022-02-20,2022-02-26,Restaurants & Café,1465088.0,36142.0
2022-02-27,2022-03-05,Restaurants & Café,1602669.0,40263.0
2022-03-06,2022-03-12,Restaurants & Café,1545887.0,40202.0
2022-03-13,2022-03-19,Restaurants & Café,1575063.0,37880.0
2022-03-20,2022-03-26,Restaurants & Café,1411797.0,37021.0
2022-03-27,2022-04-02,Restaurants & Café,1623598.0,40717.0
2022-04-03,2022-04-09,Restaurants & Café,897207.0,22727.0
2022-04-10,2022-04-16,Restaurants & Café,1027107.0,25097.0
2022-04-17,2022-04-23,Restaurants & Café,1040378.0,24845.0
2022-04-24,2022-04-30,Restaurants & Café,1660677.0,32317.0
2022-05-01,2022-05-07,Restaurants & Café,1825351.0,35620.0
2022-05-08,2022-05-14,Restaurants & Café,1403494.0,38248.0
2022-05-15,2022-05-21,Restaurants & Café,1323485.0,36726.0
2022-05-22,2022-05-28,Restaurants & Café,1628420.0,40646.0
2022-05-29,2022-06-04,Restaurants & Café,1583233.0,41671.0
2022-06-05,2022-06-11,Restaurants & Café,1513771.0,41170.0
2022-06-12,2022-06-18,Restaurants & Café,1469731.0,39272.0
2022-06-19,2022-06-25,Restaurants & Café,1323106.0,36357.0
2022-06-26,2022-07-02,Restaurants & Café,1775615.0,44642.0
2022-07-03,2022-07-09,Restaurants & Café,1719390.0,40141.0
2022-07-10,2022-07-16,Restaurants & Café,1491572.0,35803.0
2022-07-17,2022-07-23,Restaurants & Café,1329772.0,36316.0
2022-07-24,2022-07-30,Restaurants & Café,1673967.0,41981.0
2022-07-31,2022-08-06,Restaurants & Café,1620886.0,42092.0
2022-08-07,2022-08-13,Restaurants & Café,1560108.0,40954.0
2022-08-14,2022-08-20,Restaurants & Café,1497832.0,39821.0
2022-08-21,2022-08-27,Restaurants & Café,1479535.0,39474.0
2022-08-28,2022-09-03,Restaurants & Café,1663686.0,44015.0
2022-09-04,2022-09-10,Restaurants & Café,1457630.0,41360.0
2022-09-11,2022-09-17,Restaurants & Café,1423391.0,41297.0
2022-09-18,2022-09-24,Restaurants & Café,1509728.0,40795.0
2022-09-25,2022-10-01,Restaurants & Café,1653322.0,44472.0
2022-10-02,2022-10-08,Restaurants & Café,1544588.0,43788.0
2022-10-09,2022-10-15,Restaurants & Café,1544909.0,43620.0
2022-10-16,2022-10-22,Restaurants & Café,1410027.0,39821.0
2022-10-23,2022-10-29,Restaurants & Café,1621051.0,43969.0
2022-10-30,2022-11-05,Restaurants & Café,1653114.0,45348.0
2022-11-06,2022-11-12,Restaurants & Café,1576090.0,44158.0
2022-11-13,2022-11-19,Restaurants & Café,1439506.0,42390.0
2022-11-20,2022-11-26,Restaurants & Café,1531568.0,41964.0
2022-11-27,2022-12-03,Restaurants & Café,1993062.0,48616.0
2022-12-04,2022-12-10,Restaurants & Café,1588600.0,44625.0
2022-12-11,2022-12-17,Restaurants & Café,1581394.0,45287.0
2022-12-18,2022-12-24,Restaurants & Café,1441691.0,41689.0
2022-12-25,2022-12-31,Restaurants & Café,1823163.0,48234.0
2023-01-01,2023-01-07,Restaurants & Café,1713036.0,46381.0
2023-01-08,2023-01-14,Restaurants & Café,1644321.0,45886.0
2023-01-15,2023-01-21,Restaurants & Café,1516549.0,42789.0
2023-01-22,2023-01-28,Restaurants & Café,1522190.0,41668.0
2023-01-29,2023-02-04,Restaurants & Café,1767285.0,49307.0
2023-02-05,2023-02-11,Restaurants & Café,1677125.0,47825.0
2023-02-12,2023-02-18,Restaurants & Café,1557547.0,45419.0
2023-02-19,2023-02-25,Restaurants & Café,1578710.0,44356.0
2023-02-26,2023-03-04,Restaurants & Café,1985419.0,52927.0
2023-03-05,2023-03-11,Restaurants & Café,1973004.0,51549.0
2023-03-12,2023-03-18,Restaurants & Café,1653130.0,47624.0
2023-03-19,2023-03-25,Restaurants & Café,1238943.0,37015.0
2023-03-26,2023-04-01,Restaurants & Café,1236735.0,32218.0
2023-04-02,2023-04-08,Restaurants & Café,1338026.0,34653.0
2023-04-09,2023-04-15,Restaurants & Café,1402898.0,35368.0
2023-04-16,2023-04-22,Restaurants & Café,1790583.0,37034.0
2023-04-23,2023-04-29,Restaurants & Café,1934591.0,48082.0
2023-04-30,2023-05-06,Restaurants & Café,1763729.0,51670.0
2023-05-07,2023-05-13,Restaurants & Café,1721895.0,51439.0
2023-05-14,2023-05-20,Restaurants & Café,1588494.0,48328.0
2023-05-21,2023-05-27,Restaurants & Café,1659220.0,48679.0
2023-05-28,2023-06-03,Restaurants & Café,2017234.0,54756.0
2023-06-04,2023-06-10,Restaurants & Café,1728386.0,50719.0
2023-06-11,2023-06-17,Restaurants & Café,1706795.0,50724.0
2023-06-18,2023-06-24,Restaurants & Café,1751215.0,49384.0
2023-06-25,2023-07-01,Restaurants & Café,2082077.0,47640.0
2023-07-02,2023-07-08,Restaurants & Café,1747116.0,48156.0
2023-07-09,2023-07-15,Restaurants & Café,1720977.0,49882.0
2023-07-16,2023-07-22,Restaurants & Café,1579839.0,46387.0
2023-07-23,2023-07-29,Restaurants & Café,1755953.0,48899.0
2023-07-30,2023-08-05,Restaurants & Café,1908749.0,52587.0
2023-08-06,2023-08-12,Restaurants & Café,1813657.0,51437.0
2023-08-13,2023-08-19,Restaurants & Café,1638677.0,48648.0
2023-08-20,2023-08-26,Restaurants & Café,1505523.0,46232.0
2023-08-27,2023-09-02,Restaurants & Café,1849344.0,54029.0
2023-09-03,2023-09-09,Restaurants & Café,1655866.0,51089.0
2023-09-10,2023-09-16,Restaurants & Café,1636248.0,51386.0
2023-09-17,2023-09-23,Restaurants & Café,1638499.0,50292.0
2023-09-24,2023-09-30,Restaurants & Café,1807176.0,52182.0
2023-10-01,2023-10-07,Restaurants & Café,1751079.0,54388.0
2023-10-08,2023-10-14,Restaurants & Café,1686652.0,53183.0
2023-10-15,2023-10-21,Restaurants & Café,1529958.0,49362.0
2023-10-22,2023-10-28,Restaurants & Café,1804435.0,53723.0
2023-10-29,2023-11-04,Restaurants & Café,1917441.0,56830.0
2023-11-05,2023-11-11,Restaurants & Café,1748604.0,54895.0
2023-11-12,2023-11-18,Restaurants & Café,1756779.0,54021.0
2023-11-19,2023-11-25,Restaurants & Café,1791217.0,51011.0
2023-11-26,2023-12-02,Restaurants & Café,1986865.0,57496.0
2023-12-03,2023-12-09,Restaurants & Café,1772513.0,54755.0
2023-12-10,2023-12-16,Restaurants & Café,1779771.0,54834.0
2023-12-17,2023-12-23,Restaurants & Café,1599914.0,50394.0
2023-12-24,2023-12-30,Restaurants & Café,1983327.0,56997.0
2023-12-31,2024-01-06,Restaurants & Café,1991213.0,57306.0
2024-01-07,2024-01-13,Restaurants & Café,2019463.0,56478.0
2024-01-14,2024-01-20,Restaurants & Café,1602436.0,50847.0
2024-01-21,2024-01-27,Restaurants & Café,1707851.0,52835.0
2024-01-28,2024-02-03,Restaurants & Café,2043135.0,59213.0
2024-02-04,2024-02-10,Restaurants & Café,1817583.0,56270.0
2024-02-11,2024-02-17,Restaurants & Café,1801314.0,56774.0
2024-02-18,2024-02-24,Restaurants & Café,1843265.0,55507.0
2024-02-25,2024-03-02,Restaurants & Café,2243060.0,60450.0
2024-03-03,2024-03-09,Restaurants & Café,1961939.0,58386.0
2024-03-10,2024-03-16,Restaurants & Café,1225844.0,36428.0
2024-03-17,2024-03-23,Restaurants & Café,1279615.0,35823.0
2024-03-24,2024-03-30,Restaurants & Café,1496980.0,38515.0
2024-03-31,2024-04-06,Restaurants & Café,1835158.0,44553.0
2024-04-07,2024-04-13,Restaurants & Café,2151949.0,47651.0
2024-04-14,2024-04-20,Restaurants & Café,1613514.0,50914.0
2024-04-21,2024-04-27,Restaurants & Café,1646082.0,52822.0
2024-04-28,2024-05-04,Restaurants & Café,2090474.0,60778.0
2024-05-05,2024-05-11,Restaurants & Café,1824272.0,57572.0
2024-05-12,2024-05-18,Restaurants & Café,1725943.0,54938.0
2024-05-19,2024-05-25,Restaurants & Café,1643162.0,52487.0
2024-05-26,2024-06-01,Restaurants & Café,2073533.0,61010.0
